"zip_code","listing_id","host_is_superhost","host_identity_verified","host_neighbourhood","latitude","longitude","property_type","accommodates","bedrooms","beds","bathrooms","number_of_reviews","review_scores_rating","price","shared_bath","pool","fireplace","jacuzzi","self_checkin","parking","lake_access","sauna","pets_allowed","washer_dryer","gym","median_price_SQFT","total_listing_count","property_type_clean","downtown"
78731,572364194424181760,0,0,"North Cat Mountain",30.36256,-97.78187,"Treehouse",3,3,2,2.5,1,5,150,0,0,1,0,0,1,0,0,0,1,0,479,117,"outdoor",0
78731,634699070740703488,1,1,"Valleyside Place",30.34685,-97.7513,"Entire condo",6,2,2,1.5,1,4,89,0,1,0,0,1,1,0,0,0,1,0,479,117,"condo_apartment",0
78731,19982210,0,1,NA,30.32473,-97.75568,"Entire guest suite",4,1,2,1,186,4.61,89,0,0,0,0,0,1,0,0,0,0,0,479,117,"private_room",0
78731,72833,1,1,"Rosedale",30.313,-97.75066,"Entire guesthouse",2,1,1,1,402,4.91,130,0,1,0,0,0,0,0,0,0,0,0,479,117,"house",0
78731,38826133,1,0,"Wooten",30.34822,-97.7552,"Entire home",6,3,3,2.5,11,4.91,272,0,0,0,0,1,1,0,0,0,1,0,479,117,"house",0
78731,17642403,1,0,"Rosedale",30.30949,-97.75417,"Entire guesthouse",2,1,2,1,15,4.53,63,0,1,0,0,0,1,0,0,0,1,0,479,117,"house",0
78731,38983622,1,1,NA,30.35887,-97.74606,"Private room in rental unit",2,1,1,1,31,4.81,74,1,1,0,0,0,1,0,0,0,1,0,479,117,"private_room",0
78731,17319828,1,0,"Rosedale",30.3096,-97.75244,"Entire bungalow",3,2,2,1,13,4.77,120,0,0,0,0,0,1,0,0,0,1,0,479,117,"house",0
78731,11795213,0,1,"Northwest Hills",30.35079,-97.75972,"Entire townhouse",4,2,2,2,75,4.81,130,0,0,1,0,0,1,0,0,0,1,0,479,117,"house",0
78731,664078690410315904,1,1,"Gracywoods",30.3679612741529,-97.769092960396,"Entire home",8,3,3,2.5,2,5,400,0,1,1,0,0,1,0,0,0,1,0,479,117,"house",0
78731,5431978,0,1,"Northwest Hills",30.35742,-97.74912,"Entire rental unit",4,2,1,2,1,5,100,0,1,0,1,0,1,0,0,0,1,1,479,117,"condo_apartment",0
78731,15918079,0,1,"Northwest Hills",30.34571,-97.76107,"Entire home",8,4,5,3,8,5,750,0,0,1,0,1,1,0,0,0,1,0,479,117,"house",0
78731,22227442,0,1,"Allendale",30.32803,-97.75425,"Entire home",7,3,4,2.5,38,4.97,200,0,0,0,0,1,1,0,0,0,1,0,479,117,"house",0
78731,599926953601084672,0,1,"Allandale",30.32341,-97.74805,"Entire home",4,1,1,1,17,4.88,130,0,1,0,0,0,1,0,0,0,1,0,479,117,"house",0
78731,2357311,1,1,NA,30.31374,-97.7745,"Entire guesthouse",4,1,2,1,129,4.95,193,0,0,0,0,1,1,0,0,0,1,0,479,117,"house",0
78731,614468569714034944,1,1,"Aspen Ridge",30.35103,-97.74908,"Entire rental unit",5,1,3,1,2,5,190,0,0,0,0,0,1,0,0,0,1,0,479,117,"condo_apartment",0
78731,50621952,0,1,NA,30.35975,-97.78508,"Entire home",8,3,4,2,18,4.56,249,0,0,1,0,0,1,0,0,0,1,0,479,117,"house",0
78731,879070,0,1,"Allendale",30.32095,-97.75126,"Private room in bungalow",2,1,2,1,167,4.93,98,1,0,0,0,1,1,0,0,0,1,0,479,117,"private_room",0
78731,40251515,0,1,"Allendale",30.33061,-97.75301,"Entire home",5,2,2,1,18,4.94,154,0,0,0,0,0,1,0,0,0,1,0,479,117,"house",0
78731,657099513765678464,0,1,"Balcones Park",30.3288569486117,-97.7713481594421,"Private room in home",2,1,1,1,5,5,83,0,0,1,0,0,1,0,0,0,1,0,479,117,"private_room",0
78731,37659072,1,0,"Wooten",30.34852,-97.75574,"Entire home",6,3,3,2.5,13,4.92,320,0,0,0,0,1,1,0,0,0,1,0,479,117,"house",0
78731,45401573,0,1,"Mesa Oaks",30.36338,-97.7653,"Entire home",7,4,3,3,10,5,900,0,0,1,0,1,1,0,0,0,1,0,479,117,"house",0
78731,12948242,0,1,"Bull Creek",30.38219,-97.76645,"Private room in rental unit",4,1,1,1,13,5,50,0,1,1,1,0,1,0,0,0,1,1,479,117,"private_room",0
78731,14575388,1,1,"Padre Island",30.37659,-97.76979,"Entire home",4,2,2,3,33,5,202,0,1,1,1,0,1,0,0,0,1,0,479,117,"house",0
78731,17125858,0,1,"Northwest Hills",30.35648,-97.75512,"Shared room in rental unit",2,1,2,1,7,5,45,1,1,0,0,1,1,0,0,0,0,1,479,117,"shared_room",0
78731,54262081,1,1,"Oakmont Heights",30.31127,-97.7529,"Entire guesthouse",4,1,2,1,14,4.86,185,0,0,0,0,1,1,0,0,0,0,0,479,117,"house",0
78731,2314342,1,1,"Northwest Hills",30.35457,-97.76137,"Entire condo",3,2,2,2,10,4.5,175,0,1,0,0,0,1,0,0,0,1,0,479,117,"condo_apartment",0
78731,29882851,1,1,"Rosedale",30.31132,-97.75235,"Entire guesthouse",2,1,1,1,40,4.95,194,0,0,0,0,1,1,0,0,0,1,0,479,117,"house",0
78731,38549249,1,1,"Allendale",30.32507,-97.75421,"Entire home",6,3,3,1,2,5,220,0,0,1,0,0,1,0,0,0,1,0,479,117,"house",0
78731,47816665,0,1,"Highland Hills",30.34981,-97.75643,"Entire home",4,2,2,2.5,2,5,775,0,0,0,0,1,1,0,0,0,1,0,479,117,"house",0
78731,554997550075748736,1,1,"Downtown",30.33913,-97.76426,"Entire home",6,3,4,2,0,NA,244,0,0,0,0,0,1,0,0,0,1,0,479,117,"house",0
78731,5251446,0,1,"Allendale",30.32808,-97.75246,"Entire home",6,3,3,2,0,NA,900,0,0,0,0,0,1,0,0,0,1,0,479,117,"house",0
78731,557897791637621504,0,0,"Valleyside Place",30.34678,-97.75283,"Entire condo",2,1,1,1.5,3,5,100,0,1,0,0,0,1,0,0,0,1,0,479,117,"condo_apartment",0
78731,549247321470713472,0,1,"Crestview",30.34034,-97.76106,"Entire home",6,3,3,2,31,4.81,311,0,1,0,0,0,1,0,0,0,1,0,479,117,"house",0
78731,1906190,1,1,"Rosedale",30.31214,-97.75159,"Entire guesthouse",3,1,1,1,701,4.92,110,0,0,0,0,1,1,0,0,0,0,0,479,117,"house",0
78731,42853434,1,0,NA,30.36928,-97.76656,"Entire home",6,4,4,3,2,5,150,0,0,1,0,0,1,0,0,0,1,0,479,117,"house",0
78731,44277448,0,1,"Northwest Hills",30.35332,-97.76207,"Private room in home",1,1,1,1,0,NA,60,0,0,0,0,0,1,0,0,0,1,0,479,117,"private_room",0
78731,557347056787585152,0,0,"Allandale",30.3464,-97.75038,"Entire guesthouse",6,3,3,1,6,4.83,120,0,0,0,0,0,1,0,0,0,1,0,479,117,"house",0
78731,5085831,1,1,"Bull Creek",30.36274,-97.78148,"Entire home",8,4,4,3.5,42,4.9,449,0,1,1,0,0,1,0,0,0,1,0,479,117,"house",0
78731,49386273,1,1,"Aspen Ridge",30.31946,-97.75566,"Entire rental unit",5,1,2,1,45,4.87,190,0,1,0,0,0,1,0,0,0,1,0,479,117,"condo_apartment",0
78731,639387322058074240,0,1,"Cat Mountain Villas",30.34468,-97.78277,"Entire guest suite",7,2,3,2,9,5,332,0,0,0,0,1,1,0,0,0,1,0,479,117,"private_room",0
78731,14966345,1,1,"Cat Mountian",30.34234,-97.7819,"Private room in home",2,1,1,1,61,4.97,110,0,0,0,0,0,1,0,0,0,0,0,479,117,"private_room",0
78731,657831654984448896,0,1,"Chimney Corners",30.3639011861299,-97.7651114220116,"Entire home",6,3,3,3,2,5,600,0,0,1,0,0,1,0,0,0,1,0,479,117,"house",0
78731,8843728,0,1,NA,30.35657,-97.79079,"Entire home",6,3,3,2,0,NA,295,0,0,1,0,0,1,0,0,0,1,0,479,117,"house",0
78732,689949421598780160,0,1,"Steiner Ranch Neighborhood Association",30.3319593191668,-97.9273774771317,"Entire bungalow",2,1,1,1,1,5,225,0,0,0,0,1,1,1,0,0,1,0,308,70,"house",0
78732,621865264865470976,1,1,"Steiner Ranch",30.38421,-97.87369,"Entire rental unit",6,2,3,2,11,4.91,195,0,1,0,0,0,1,0,0,0,1,1,308,70,"condo_apartment",0
78732,5530513,1,1,"Steiner Ranch",30.32754,-97.92159,"Entire home",12,4,12,2,55,4.78,575,0,0,1,0,0,1,1,0,0,1,0,308,70,"house",0
78732,53359751,1,1,"Steiner Ranch Neighborhood Association",30.37846,-97.88944,"Private room in home",2,1,1,1.5,14,5,62,1,1,1,0,0,1,1,0,0,1,0,308,70,"private_room",0
78732,38095804,0,1,"West Austin",30.33125,-97.93041,"Entire home",15,4,8,4,39,4.97,405,0,0,1,0,0,1,0,0,0,1,0,308,70,"house",0
78732,701129364654968704,0,1,"квартал Лъджене",30.43041,-97.87851,"Private room in bed and breakfast",12,2,3,2,0,NA,586,0,0,0,0,0,1,1,0,0,0,0,308,70,"private_room",0
78732,44376177,1,1,"Steiner Ranch Neighborhood Association",30.39375,-97.88565,"Entire home",12,5,5,4.5,81,4.94,714,0,0,1,0,0,1,0,0,0,1,0,308,70,"house",0
78732,53680592,1,1,"Steiner Ranch Neighborhood Association",30.38582,-97.91365,"Entire home",6,3,4,3,3,5,175,0,0,0,0,0,1,1,0,0,1,0,308,70,"house",0
78732,51777435,0,1,"Charter Oak",30.38639,-97.88757,"Entire rental unit",4,2,2,2,0,NA,200,0,0,0,0,0,0,0,0,0,0,0,308,70,"condo_apartment",0
78732,49191021,1,1,"Steiner Ranch Neighborhood Association",30.38468,-97.91233,"Private room in guest suite",2,1,1,1,25,4.84,157,1,0,0,1,0,1,0,0,0,0,0,308,70,"private_room",0
78732,664526135895070208,0,1,"Comanche Trail",30.41675,-97.89016,"Entire home",5,2,4,1,6,5,236,0,0,0,0,1,1,1,0,0,1,0,308,70,"house",0
78732,49770998,1,0,"Steiner Ranch Neighborhood Association",30.33097,-97.92767,"Entire home",8,4,4,2,10,5,270,0,0,0,0,1,1,1,0,0,1,0,308,70,"house",0
78732,21576075,0,1,"Steiner Ranch",30.37851,-97.89027,"Private room in home",7,4,5,1,22,4.77,514,1,1,1,0,0,0,1,0,0,1,0,308,70,"private_room",0
78732,3230604,0,0,NA,30.4165,-97.88943,"Entire home",2,2,2,1,284,4.93,149,0,1,0,0,0,1,1,0,0,1,0,308,70,"house",0
78732,50813553,0,1,"Steiner Ranch Neighborhood Association",30.3756,-97.88705,"Private room in home",2,1,1,1,27,4.93,75,0,1,1,0,1,1,0,0,0,1,0,308,70,"private_room",0
78732,35159279,0,1,"Steiner Ranch",30.32992,-97.92686,"Entire guest suite",6,2,2,1,72,4.29,70,0,0,0,0,0,1,1,0,0,1,0,308,70,"private_room",0
78732,26138249,0,1,"Highland Lake Estates",30.41418,-97.89352,"Entire home",8,2,5,2,9,4.67,683,0,0,1,0,0,1,0,0,0,1,0,308,70,"house",0
78732,47200864,0,1,"Steiner Ranch Neighborhood Association",30.3491,-97.90306,"Entire home",5,5,5,3.5,0,NA,235,0,0,0,0,0,1,0,0,0,1,0,308,70,"house",0
78732,24121174,0,1,"South Scottsdale",30.32867,-97.91946,"Entire home",8,2,2,1,53,4.68,243,0,0,1,1,0,1,1,0,0,1,0,308,70,"house",0
78732,660258909015530496,0,1,"Steiner Ranch Neighborhood Association",30.385603232154,-97.8898562863469,"Entire rental unit",4,2,2,2,4,4.25,179,0,1,0,0,0,1,0,0,0,1,0,308,70,"condo_apartment",0
78732,27202812,0,1,NA,30.37099,-97.9024,"Entire home",5,4,4,2,2,4.5,194,0,0,1,0,0,1,0,0,0,1,0,308,70,"house",0
78732,7180621,0,1,"Steiner Ranch",30.3814,-97.87849,"Private room in rental unit",2,1,1,1,5,4.8,47,0,1,0,1,0,1,0,0,0,1,1,308,70,"private_room",0
78732,48211944,1,0,"Steiner Ranch Neighborhood Association",30.3322,-97.92774,"Entire home",8,4,4,2,31,5,265,0,0,0,0,1,1,1,0,0,1,0,308,70,"house",0
78732,49848096,1,1,"Steiner Ranch Neighborhood Association",30.35382,-97.91103,"Entire home",8,4,4,3.5,10,4.9,400,0,1,1,1,0,1,0,0,0,1,0,308,70,"house",0
78732,50117929,0,1,"Steiner Ranch Neighborhood Association",30.37683,-97.88795,"Private room in home",2,1,1,1,64,4.8,70,0,1,1,0,1,1,0,0,0,1,0,308,70,"private_room",0
78732,48039141,1,1,"Steiner Ranch Neighborhood Association",30.3336,-97.92432,"Entire cabin",10,3,7,2,69,4.94,395,0,1,0,0,0,1,0,0,0,1,0,308,70,"house",0
78732,19328783,0,1,NA,30.41567,-97.89156,"Entire home",16,3,3,2.5,41,4.95,284,0,1,0,0,1,1,0,0,1,1,0,308,70,"house",0
78732,686981798139306752,0,0,"Steiner Ranch Neighborhood Association",30.3786697021649,-97.8887331413395,"Entire home",12,4,4,2,4,5,312,0,1,1,1,0,1,0,0,0,1,0,308,70,"house",0
78732,53649717,0,1,"Dawson",30.41427,-97.89007,"Entire villa",7,2,3,1.5,1,5,971,0,0,1,0,0,1,1,0,0,1,0,308,70,"house",0
78732,51128164,0,1,"Steiner Ranch Neighborhood Association",30.38528,-97.88326,"Private room in home",2,1,1,1,37,4.97,61,1,1,1,0,1,1,0,0,0,1,0,308,70,"private_room",0
78732,1892933,1,1,NA,30.3466,-97.87423,"Entire home",6,3,5,1.5,127,4.9,274,0,0,0,0,1,1,1,0,0,1,0,308,70,"house",0
78732,552602464865995328,0,1,"Charter Oak",30.38657,-97.88601,"Entire rental unit",4,2,2,2,0,NA,136,0,0,0,0,0,0,0,0,0,0,0,308,70,"condo_apartment",0
78732,41553184,1,1,"Steiner Ranch",30.32816,-97.92944,"Entire home",6,3,4,1,91,4.86,359,0,0,0,1,0,1,1,0,0,1,0,308,70,"house",0
78732,690588891749820800,1,1,"Highland Lake Estates",30.41578,-97.88776,"Entire home",12,4,4,4,1,5,579,0,0,1,0,0,1,1,0,0,1,0,308,70,"house",0
78732,548317223946540800,0,0,"North Philadelphia",30.3925,-97.8909,"Entire rental unit",10,4,5,3.5,10,5,343,0,0,1,1,0,1,1,0,0,1,0,308,70,"condo_apartment",0
78732,48425879,0,0,"Steiner Ranch Neighborhood Association",30.32794,-97.9252,"Entire home",6,3,4,3,4,5,395,0,0,1,0,0,1,0,0,0,1,0,308,70,"house",0
78732,46768252,1,1,"Steiner Ranch Neighborhood Association",30.37327,-97.89022,"Private room in home",1,1,1,1,6,4.83,38,1,0,0,0,0,1,1,0,0,1,0,308,70,"private_room",0
78732,37911803,1,1,"Steiner Ranch",30.383,-97.91405,"Entire home",10,4,6,2.5,6,5,800,0,0,0,0,0,1,1,0,0,1,0,308,70,"house",0
78732,1865762,0,0,"Steiner Ranch",30.34736,-97.91259,"Private room in home",2,1,1,1,0,NA,155,0,0,1,0,0,1,0,0,0,0,0,308,70,"private_room",0
78732,701144060211910784,0,1,"квартал Лъджене",30.43113,-97.8802,"Entire home",12,2,3,2,0,NA,586,0,0,0,0,0,1,1,0,0,0,0,308,70,"house",0
78732,12561873,0,1,"Steiner Ranch",30.36096,-97.90938,"Entire home",8,5,6,4,3,5,385,0,1,1,1,0,1,1,0,0,1,0,308,70,"house",0
78732,25056037,0,1,NA,30.41641,-97.88682,"Entire vacation home",10,6,8,4,108,4.9,682,0,0,1,0,1,1,1,0,0,1,0,308,70,"house",0
78732,23580811,0,1,"Steiner Ranch",30.35399,-97.90416,"Entire home",9,4,5,3,17,4.85,399,0,1,1,0,0,1,1,0,0,1,0,308,70,"house",0
78732,695220728197936000,0,1,"Steiner Ranch",30.38222,-97.87536,"Entire rental unit",7,2,3,2,0,NA,212,0,1,0,1,0,0,0,0,0,0,0,308,70,"condo_apartment",0
78732,8866139,1,1,"Comanche Trail",30.41718,-97.88952,"Entire vacation home",4,2,2,2.5,28,4.93,327,0,0,0,0,0,1,1,0,0,1,0,308,70,"house",0
78732,557859084689300224,1,1,"Steiner Ranch Neighborhood Association",30.37818,-97.88978,"Private room in home",1,1,1,1.5,5,5,54,1,1,1,0,0,1,1,0,0,1,0,308,70,"private_room",0
78732,35036775,0,1,"Steiner Ranch Neighborhood Association",30.3859856701537,-97.8745961003397,"Entire rental unit",6,3,2,3,4,5,300,0,1,1,0,0,1,0,0,0,1,1,308,70,"condo_apartment",0
78732,5391565,1,1,NA,30.41613,-97.89249,"Entire home",8,3,3,2.5,180,4.85,301,0,0,1,1,0,1,1,0,0,1,0,308,70,"house",0
78732,33513235,0,1,"Steiner Ranch",30.33681,-97.90439,"Entire cottage",4,2,4,2,6,5,166,0,0,0,0,0,1,1,0,0,1,0,308,70,"house",0
78732,52773926,1,1,"Parkland Hills",30.4169,-97.88585,"Entire cabin",4,2,2,1,68,5,296,0,0,0,0,1,1,0,0,0,0,0,308,70,"house",0
78732,661714735948186752,0,1,"Comanche Canyon Ranch",30.40643,-97.87519,"Entire villa",8,4,4,3,2,5,584,0,1,0,0,0,1,1,0,0,1,0,308,70,"house",0
78732,23527962,0,0,"Comanche Trail",30.41402,-97.88816,"Entire guesthouse",10,3,3,4.5,10,5,757,0,1,1,1,1,1,1,0,0,1,0,308,70,"house",0
78732,535371847996353792,1,1,"Blackshear-Prospect Hill",30.38491,-97.91106,"Entire home",6,3,3,2.5,0,NA,209,0,0,1,0,0,1,0,0,0,1,0,308,70,"house",0
78732,50682243,0,1,"Comanche Trail",30.41471,-97.88835,"Entire home",5,2,2,1.5,51,4.94,501,0,0,1,0,0,1,1,0,0,1,0,308,70,"house",0
78732,53631833,0,1,"Comanche Trail",30.417189,-97.890976,"Entire home",10,4,5,2,21,4.48,366,0,1,0,1,0,1,0,0,0,1,0,308,70,"house",0
78732,54049145,1,1,"Downtown",30.3946,-97.88914,"Entire home",6,2,3,2,13,4.46,382,0,0,0,0,0,1,0,0,0,1,0,308,70,"house",0
78733,30760932,0,1,"Barton Creek",30.3149,-97.87704,"Entire cottage",2,1,1,1,13,4.77,284,0,1,1,0,0,1,0,0,0,0,0,494,36,"house",0
78733,3416245,1,0,NA,30.34685,-97.85819,"Entire home",2,1,1,1,15,5,129,0,0,0,0,0,1,1,0,0,1,0,494,36,"house",0
78733,51653764,0,1,"Rob Roy On The Lake",30.3328742980957,-97.849365234375,"Entire cabin",8,1,7,1,14,4.71,336,0,1,1,1,0,1,1,0,0,1,0,494,36,"house",0
78733,23288777,0,0,NA,30.3381,-97.8827,"Private room in home",2,1,1,1,0,NA,71,1,1,1,0,0,1,1,0,0,1,0,494,36,"private_room",0
78733,40994620,0,1,NA,30.34004,-97.86634,"Private room in home",3,1,1,1,11,4.73,28,1,0,0,0,1,1,0,0,0,1,0,494,36,"private_room",0
78733,575444030061367744,0,1,"Aqua Monte",30.33005,-97.87392,"Entire home",6,3,3,2.5,0,NA,700,0,0,0,1,0,1,1,1,0,1,0,494,36,"house",0
78733,31015780,0,1,"Barton Creek",30.31527,-97.87521,"Entire cottage",2,1,1,1,5,4.6,236,0,1,0,0,0,1,0,0,0,0,0,494,36,"house",0
78733,52318859,1,1,"Austin Lake Estates",30.34426,-97.86149,"Entire guest suite",4,1,2,1,21,5,95,0,0,0,0,1,1,0,0,0,0,0,494,36,"private_room",0
78733,52454477,1,1,"Austin Lake Hills",30.33368,-97.8573,"Entire guest suite",3,1,2,1,17,5,100,0,0,0,0,1,1,0,0,0,1,0,494,36,"private_room",0
78733,2639623,1,0,NA,30.34875,-97.85871,"Entire rental unit",2,1,1,1,41,4.9,119,0,0,0,0,0,1,1,0,0,1,0,494,36,"condo_apartment",0
78733,31019216,0,1,"Barton Creek",30.31477,-97.87754,"Entire cottage",4,2,3,1,8,4.88,389,0,1,0,0,0,1,0,0,0,0,0,494,36,"house",0
78733,34895820,0,1,"Barton Creek",30.31591,-97.87616,"Entire cottage",4,1,2,1,1,5,389,0,1,0,0,0,1,0,0,0,0,0,494,36,"house",0
78733,48696841,0,1,NA,30.345194,-97.861465,"Entire guesthouse",4,2,3,1,63,5,119,0,0,0,0,0,1,1,0,0,1,0,494,36,"house",0
78733,21763856,0,1,NA,30.31698,-97.84372,"Entire home",10,4,7,3.5,14,5,499,0,1,1,1,1,1,0,0,0,1,0,494,36,"house",0
78733,32692674,0,1,NA,30.32573,-97.86672,"Entire rental unit",4,2,3,2,13,4.92,90,0,0,1,0,0,1,0,0,0,1,0,494,36,"condo_apartment",0
78733,5521352,0,1,NA,30.32868,-97.88041,"Private room in home",3,1,2,1,0,NA,150,0,0,0,0,0,0,0,0,0,0,0,494,36,"private_room",0
78733,598503079119593344,0,1,"Rio Robles",30.34266,-97.87222,"Entire home",9,5,7,3.5,4,5,350,0,1,1,0,1,1,0,0,0,1,0,494,36,"house",0
78733,682137379449583488,0,1,"Austin Lake Estates",30.3452354019488,-97.8596509789911,"Entire home",8,4,5,2,4,5,210,0,0,0,0,0,1,0,0,0,1,0,494,36,"house",0
78733,45484516,1,0,"Wood Island",30.33738,-97.84735,"Entire cottage",2,1,1,1,31,5,250,0,0,0,0,0,1,0,0,0,1,0,494,36,"house",0
78733,39224270,1,1,NA,30.33506,-97.87089,"Entire home",5,3,3,2,66,4.98,195,0,0,1,0,1,1,0,0,0,1,0,494,36,"house",0
78733,30764241,0,1,"Barton Creek",30.31528,-97.87555,"Private room in cottage",2,1,1,1,1,5,301,0,1,1,0,0,1,0,0,0,0,0,494,36,"private_room",0
78733,44020810,0,1,"East Downtown",30.33123,-97.87636,"Entire home",14,5,6,5,27,4.67,694,0,1,0,1,0,1,0,0,0,1,0,494,36,"house",0
78733,23576003,0,1,NA,30.33986,-97.8817,"Entire loft",4,1,1,1,263,4.82,196,0,0,1,0,0,1,1,0,0,1,0,494,36,"condo_apartment",0
78733,26259302,1,1,NA,30.33854,-97.87353,"Private room in home",2,1,1,1,99,4.94,55,0,0,0,0,0,1,0,0,0,0,0,494,36,"private_room",0
78733,569637358032693568,0,1,"Whispering Hills",30.34468,-97.86164,"Entire home",6,3,3,2,4,5,251,0,0,1,0,0,1,0,0,0,1,0,494,36,"house",0
78733,668707580330852864,0,1,"Rob Roy On The Lake",30.3128317603346,-97.8419721979756,"Entire guest suite",4,1,2,1,0,NA,225,0,0,0,0,0,1,0,0,0,0,0,494,36,"private_room",0
78733,15095118,1,1,NA,30.34033,-97.85411,"Entire guesthouse",6,3,5,2,53,4.88,215,0,0,0,0,1,1,0,0,0,1,0,494,36,"house",0
78733,4171527,0,1,NA,30.339581,-97.852844,"Entire guesthouse",4,1,3,1,88,4.92,250,0,1,0,0,0,1,0,0,0,0,0,494,36,"house",0
78733,30313956,0,1,"Barton Creek",30.31485,-97.87754,"Entire cottage",2,1,1,1,0,NA,331,0,1,1,0,0,1,0,0,0,0,0,494,36,"house",0
78733,649259948859511168,0,0,"South First",30.33634,-97.87611,"Entire home",15,5,8,3,2,5,658,0,1,0,1,1,1,0,0,0,1,0,494,36,"house",0
78733,44319776,1,1,"Austin Lake Estates",30.35103,-97.86304,"Entire guest suite",2,1,1,1,77,4.97,91,0,0,0,0,0,1,0,1,0,0,0,494,36,"private_room",0
78733,53233429,0,1,"Austin Lake Hills",30.33511,-97.86738,"Entire cottage",4,1,2,1,1,5,125,0,0,0,0,0,1,0,0,0,1,0,494,36,"house",0
78733,661482712470661760,1,1,"Austin Lake Estates",30.3459911241511,-97.8625529648856,"Entire home",6,3,3,2,4,5,197,0,0,1,1,0,1,0,0,0,1,0,494,36,"house",0
78733,50754186,0,1,"Austin Lake Estates",30.34674,-97.85852,"Entire home",4,2,2,2,4,4.5,427,0,0,1,0,0,1,1,0,0,1,0,494,36,"house",0
78733,17524596,1,1,"Austin Lake Hills",30.33419,-97.86637,"Private room in guest suite",2,1,1,1,11,4.82,125,0,0,0,0,0,1,0,0,0,1,0,494,36,"private_room",0
78733,20890503,0,1,"West Austin",30.3197,-97.85011,"Entire home",8,4,4,3,64,4.89,792,0,0,0,0,0,1,0,0,0,1,0,494,36,"house",0
78733,510168,1,0,NA,30.34253,-97.8616,"Entire home",6,3,3,2,113,4.92,264,0,0,0,1,0,1,1,0,0,1,0,494,36,"house",0
78733,53125120,0,0,"Wood Island",30.33725,-97.84575,"Entire guesthouse",6,2,3,1,0,NA,250,0,0,0,0,1,1,0,0,0,0,0,494,36,"house",0
78733,546275145393198848,1,1,NA,30.3037,-97.86377,"Entire home",6,3,7,4.5,1,5,964,0,1,1,0,0,1,1,0,0,1,0,494,36,"house",0
78733,50489227,1,0,"Austin Lake Estates",30.3514,-97.86352,"Entire home",8,4,5,2,33,4.82,298,0,0,0,0,1,1,0,0,0,1,0,494,36,"house",0
78733,14745552,0,1,NA,30.34954,-97.85749,"Private room in home",2,1,1,1,68,4.68,89,0,0,0,0,0,1,1,0,0,1,0,494,36,"private_room",0
78733,31016886,0,1,"Barton Creek",30.31583,-97.87637,"Entire cottage",2,1,1,1,2,4,236,0,1,0,0,0,1,0,0,0,0,0,494,36,"house",0
78733,9986532,0,0,NA,30.35389,-97.85871,"Entire home",5,3,3,3,0,NA,131,0,1,1,0,0,1,1,0,0,1,0,494,36,"house",0
78733,570230794114151488,1,1,"Barton Valley",30.30195,-97.86412,"Entire guesthouse",4,2,4,1,26,5,181,0,0,0,0,1,1,0,0,0,1,0,494,36,"house",0
78733,53548261,0,1,"Rob Roy On The Lake",30.3321132659912,-97.8490600585938,"Private room in guest suite",3,2,2,1,2,3,212,1,1,1,1,1,1,1,0,0,0,0,494,36,"private_room",0
78733,32046713,0,1,"East Downtown",30.33635,-97.87372,"Entire home",8,3,3,2,39,4.67,308,0,0,0,0,0,1,0,0,0,1,0,494,36,"house",0
78733,51192886,0,1,"East Downtown",30.34714,-97.87161,"Entire home",11,5,6,2,13,4.62,589,0,0,0,1,0,1,0,0,0,1,0,494,36,"house",0
78733,10451030,0,1,NA,30.3359,-97.86715,"Entire guesthouse",2,1,1,1,55,4.81,80,0,1,0,1,0,1,1,0,0,0,0,494,36,"house",0
78733,49448434,1,1,"Barton Valley",30.30013,-97.86356,"Entire guesthouse",4,1,3,1,81,4.96,165,0,0,0,0,1,1,0,0,0,1,0,494,36,"house",0
78733,608070653671036032,0,1,NA,30.32715,-97.87266,"Entire home",6,3,3,3,5,5,365,0,1,1,0,0,1,0,0,0,1,0,494,36,"house",0
78733,18112875,0,1,NA,30.3164,-97.84993,"Entire townhouse",8,3,4,2,6,5,549,0,1,0,0,0,1,0,0,0,1,0,494,36,"house",0
78733,26007796,0,0,"South First",30.34633,-97.87242,"Entire home",8,3,3,2,11,4.73,596,0,0,0,0,1,1,1,0,0,1,0,494,36,"house",0
78733,15328292,1,1,NA,30.3244,-97.8749,"Entire guesthouse",3,1,3,1,131,4.95,120,0,0,0,0,1,1,1,0,0,0,0,494,36,"house",0
78733,583987883800536448,0,1,"Westridge Estates",30.32889,-97.87182,"Entire home",10,4,5,2,10,4.5,289,0,0,1,1,0,1,0,0,0,1,0,494,36,"house",0
78733,52941528,1,1,"Austin Lake Hills",30.33526,-97.86659,"Private room in home",2,1,1,1,0,NA,139,0,0,0,0,0,1,0,0,0,0,0,494,36,"private_room",0
78733,39034443,0,0,NA,30.32929,-97.88016,"Entire guesthouse",2,1,1,1,3,5,129,0,0,0,0,1,1,1,0,0,0,0,494,36,"house",0
78733,77347,0,1,NA,30.33877,-97.882,"Private room in home",2,1,1,1,0,NA,104,0,1,1,0,0,1,0,0,0,1,0,494,36,"private_room",0
78733,21607623,0,1,"East Downtown",30.33105,-97.8774,"Entire home",14,5,7,3.5,50,4.66,737,0,1,0,0,0,1,0,0,0,1,0,494,36,"house",0
78733,7143120,1,1,NA,30.34739,-97.85929,"Entire guesthouse",2,1,1,1,37,4.97,89,0,0,0,0,0,1,0,0,0,1,0,494,36,"house",0
